0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3,0.0,0.0,0.0,30.0,30.0,0.0,30.0,14.0,24.0,15.23,14.0,24.0,15.0,15.0,9.06,15.0,15.0,14.0,8.0,7.07,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54
3,0.0,0.0,0.0,30.0,30.0,0.0,30.0,14.0,24.0,15.23,14.0,24.0,15.0,15.0,9.06,15.0,15.0,14.0,8.0,7.07,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54
3,0.0,0.0,2.0,39.0,39.05,2.0,39.0,17.0,30.0,17.49,17.0,30.0,20.0,20.0,10.44,20.0,20.0,17.0,10.0,10.44,17.0,10.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83
3,0.0,0.0,2.0,34.0,34.06,2.0,34.0,14.0,24.0,15.62,14.0,24.0,17.0,17.0,7.62,17.0,17.0,14.0,8.0,9.49,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01
3,0.0,0.0,1.0,26.0,26.02,1.0,26.0,10.0,18.0,12.04,10.0,18.0,13.0,13.0,5.83,13.0,13.0,10.0,6.0,7.62,10.0,6.0,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.07
3,0.0,0.0,2.0,25.0,25.08,2.0,25.0,13.0,20.0,12.08,13.0,20.0,23.0,16.0,10.77,23.0,16.0,23.0,8.0,8.0,23.0,8.0,13.0,4.0,10.77,13.0,4.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97
3,0.0,0.0,1.0,30.0,30.02,1.0,30.0,18.0,24.0,18.03,18.0,24.0,26.0,15.0,12.04,26.0,15.0,18.0,8.0,10.63,18.0,8.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
3,0.0,0.0,0.0,24.0,24.0,0.0,24.0,23.0,16.0,24.35,23.0,16.0,23.0,8.0,8.0,23.0,8.0,0.0,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24
3,0.0,0.0,0.0,20.0,20.0,0.0,20.0,5.0,16.0,6.4,5.0,16.0,19.0,13.0,14.32,19.0,13.0,19.0,6.0,7.0,19.0,6.0,5.0,3.0,14.32,5.0,3.0,0.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59
3,0.0,0.0,1.0,22.0,22.02,1.0,22.0,18.0,14.0,18.79,18.0,14.0,18.0,7.0,7.0,18.0,7.0,0.0,0.0,19.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43
3,0.0,0.0,1.0,27.0,27.02,1.0,27.0,9.0,24.0,8.54,9.0,24.0,14.0,19.0,7.07,14.0,19.0,14.0,10.0,9.0,14.0,10.0,9.0,5.0,7.07,9.0,5.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41
3,0.0,0.0,2.0,34.0,34.06,2.0,34.0,14.0,24.0,15.62,14.0,24.0,17.0,17.0,7.62,17.0,17.0,14.0,8.0,9.49,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01
3,0.0,0.0,0.0,28.0,28.0,0.0,28.0,12.0,18.0,15.62,12.0,18.0,12.0,9.0,9.0,12.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46
3,0.0,0.0,0.0,20.0,20.0,0.0,20.0,17.0,14.0,18.03,17.0,14.0,17.0,7.0,7.0,17.0,7.0,0.0,0.0,18.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25
3,0.0,0.0,1.0,30.0,30.02,1.0,30.0,20.0,24.0,19.92,20.0,24.0,25.0,15.0,10.3,25.0,15.0,20.0,8.0,8.6,20.0,8.0,0.0,0.0,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05
3,0.0,0.0,1.0,35.0,35.01,1.0,35.0,16.0,27.0,17.0,16.0,27.0,31.0,18.0,17.49,31.0,18.0,16.0,9.0,17.49,16.0,9.0,0.0,0.0,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75
3,0.0,0.0,0.0,26.0,26.0,0.0,26.0,11.0,21.0,12.08,11.0,21.0,25.0,17.0,14.56,25.0,17.0,25.0,8.0,9.0,25.0,8.0,11.0,4.0,14.56,11.0,4.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.07
3,0.0,0.0,2.0,36.0,36.06,2.0,36.0,17.0,30.0,16.16,17.0,30.0,18.0,24.0,6.08,18.0,24.0,18.0,12.0,12.0,18.0,12.0,17.0,6.0,6.08,17.0,6.0,0.0,0.0,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25
3,0.0,0.0,1.0,32.0,32.02,1.0,32.0,14.0,22.0,16.4,14.0,22.0,14.0,11.0,11.0,14.0,11.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93
3,0.0,0.0,1.0,21.0,21.02,1.0,21.0,9.0,15.0,10.0,9.0,15.0,10.0,10.0,5.1,10.0,10.0,9.0,5.0,5.1,9.0,5.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26
3,0.0,0.0,1.0,24.0,24.02,1.0,24.0,10.0,18.0,10.82,10.0,18.0,15.0,12.0,7.81,15.0,12.0,10.0,6.0,7.81,10.0,6.0,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3
3,0.0,0.0,1.0,39.0,39.01,1.0,39.0,17.0,30.0,18.36,17.0,30.0,20.0,20.0,10.44,20.0,20.0,17.0,10.0,10.44,17.0,10.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83
3,0.0,0.0,1.0,20.0,20.02,1.0,20.0,9.0,14.0,10.0,9.0,14.0,9.0,7.0,7.0,9.0,7.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93
3,0.0,0.0,0.0,30.0,30.0,0.0,30.0,23.0,20.0,25.08,23.0,20.0,23.0,10.0,10.0,23.0,10.0,0.0,0.0,25.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8
3,0.0,0.0,0.0,21.0,21.0,0.0,21.0,19.0,14.0,20.25,19.0,14.0,19.0,7.0,7.0,19.0,7.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32
3,0.0,0.0,1.0,25.0,25.02,1.0,25.0,17.0,18.0,17.46,17.0,18.0,19.0,12.0,6.32,19.0,12.0,17.0,6.0,6.32,17.0,6.0,0.0,0.0,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4
3,0.0,0.0,0.0,35.0,35.0,0.0,35.0,16.0,24.0,19.42,16.0,24.0,16.0,12.0,12.0,16.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48
3,0.0,0.0,2.0,27.0,27.07,2.0,27.0,12.0,21.0,11.66,12.0,21.0,15.0,14.0,7.62,15.0,14.0,12.0,7.0,7.62,12.0,7.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.89
3,0.0,0.0,0.0,33.0,33.0,0.0,33.0,11.0,26.0,13.04,11.0,26.0,16.0,21.0,7.07,16.0,21.0,16.0,10.0,11.0,16.0,10.0,11.0,5.0,7.07,11.0,5.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67
3,0.0,0.0,1.0,28.0,28.02,1.0,28.0,12.0,18.0,14.87,12.0,18.0,12.0,9.0,9.0,12.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.46
3,0.0,0.0,0.0,23.0,23.0,0.0,23.0,6.0,20.0,6.71,6.0,20.0,12.0,16.0,7.21,12.0,16.0,12.0,8.0,8.0,12.0,8.0,6.0,4.0,7.21,6.0,4.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94
3,0.0,0.0,0.0,38.0,38.0,0.0,38.0,25.0,30.0,26.25,25.0,30.0,31.0,19.0,12.53,31.0,19.0,25.0,10.0,10.82,25.0,10.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04
3,0.0,0.0,1.0,39.0,39.01,1.0,39.0,17.0,26.0,20.62,17.0,26.0,17.0,13.0,13.0,17.0,13.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.54
3,0.0,0.0,1.0,38.0,38.01,1.0,38.0,29.0,26.0,30.46,29.0,26.0,29.0,13.0,13.0,29.0,13.0,0.0,0.0,31.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
3,0.0,0.0,2.0,25.0,25.08,2.0,25.0,11.0,16.0,12.73,11.0,16.0,11.0,8.0,8.0,11.0,8.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31
3,0.0,0.0,0.0,28.0,28.0,0.0,28.0,7.0,24.0,8.06,7.0,24.0,14.0,19.0,8.6,14.0,19.0,14.0,10.0,9.0,14.0,10.0,7.0,5.0,8.6,7.0,5.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3
3,0.0,0.0,2.0,20.0,20.1,2.0,20.0,10.0,15.0,9.43,10.0,15.0,15.0,10.0,7.07,15.0,10.0,10.0,5.0,7.07,10.0,5.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
3,0.0,0.0,0.0,24.0,24.0,0.0,24.0,6.0,20.0,7.21,6.0,20.0,12.0,16.0,7.21,12.0,16.0,12.0,8.0,8.0,12.0,8.0,6.0,4.0,7.21,6.0,4.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83
3,0.0,0.0,2.0,38.0,38.05,2.0,38.0,17.0,26.0,19.21,17.0,26.0,17.0,13.0,13.0,17.0,13.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.63
3,0.0,0.0,0.0,37.0,37.0,0.0,37.0,16.0,24.0,20.62,16.0,24.0,16.0,12.0,12.0,16.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31
3,0.0,0.0,1.0,21.0,21.02,1.0,21.0,10.0,16.0,10.3,10.0,16.0,16.0,13.0,6.71,16.0,13.0,16.0,6.0,7.0,16.0,6.0,10.0,3.0,6.71,10.0,3.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4
3,0.0,0.0,0.0,39.0,39.0,0.0,39.0,17.0,30.0,19.24,17.0,30.0,20.0,20.0,10.44,20.0,20.0,17.0,10.0,10.44,17.0,10.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83
3,0.0,0.0,0.0,22.0,22.0,0.0,22.0,10.0,18.0,10.77,10.0,18.0,11.0,11.0,7.07,11.0,11.0,10.0,6.0,5.1,10.0,6.0,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6
3,0.0,0.0,0.0,37.0,37.0,0.0,37.0,12.0,30.0,13.89,12.0,30.0,18.0,24.0,8.49,18.0,24.0,18.0,12.0,12.0,18.0,12.0,12.0,6.0,8.49,12.0,6.0,0.0,0.0,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15
3,0.0,0.0,1.0,33.0,33.02,1.0,33.0,14.0,24.0,15.81,14.0,24.0,16.0,16.0,8.25,16.0,16.0,14.0,8.0,8.25,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67
3,0.0,0.0,2.0,23.0,23.09,2.0,23.0,9.0,20.0,7.62,9.0,20.0,13.0,16.0,5.66,13.0,16.0,13.0,8.0,8.0,13.0,8.0,9.0,4.0,5.66,9.0,4.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42
3,0.0,0.0,1.0,28.0,28.02,1.0,28.0,7.0,24.0,7.21,7.0,24.0,14.0,19.0,8.6,14.0,19.0,14.0,10.0,9.0,14.0,10.0,7.0,5.0,8.6,7.0,5.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3
3,0.0,0.0,2.0,34.0,34.06,2.0,34.0,14.0,24.0,15.62,14.0,24.0,17.0,17.0,7.62,17.0,17.0,14.0,8.0,9.49,14.0,8.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01
3,0.0,0.0,1.0,38.0,38.01,1.0,38.0,17.0,30.0,17.89,17.0,30.0,19.0,19.0,11.18,19.0,19.0,17.0,10.0,9.22,17.0,10.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49
3,0.0,0.0,0.0,34.0,34.0,0.0,34.0,15.0,29.0,15.81,15.0,29.0,22.0,23.0,9.22,22.0,23.0,22.0,12.0,11.0,22.0,12.0,15.0,6.0,9.22,15.0,6.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
3,0.0,0.0,1.0,35.0,35.01,1.0,35.0,20.0,30.0,19.65,20.0,30.0,34.0,24.0,15.23,34.0,24.0,34.0,12.0,12.0,34.0,12.0,20.0,6.0,15.23,20.0,6.0,0.0,0.0,20.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8
3,0.0,0.0,1.0,29.0,29.02,1.0,29.0,12.0,21.0,13.6,12.0,21.0,14.0,14.0,7.28,14.0,14.0,12.0,7.0,7.28,12.0,7.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2
3,0.0,0.0,0.0,24.0,24.0,0.0,24.0,10.0,18.0,11.66,10.0,18.0,13.0,12.0,6.71,13.0,12.0,10.0,6.0,6.71,10.0,6.0,0.0,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29
4,0.0,0.0,0.0,14.0,14.0,0.0,14.0,1.0,27.0,13.04,0.0,14.0,21.0,14.0,21.0,1.0,27.0,23.0,27.0,22.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47
4,0.0,0.0,0.0,12.0,12.0,0.0,12.0,1.0,23.0,11.05,0.0,12.0,20.0,11.0,20.02,1.0,23.0,8.0,24.0,7.07,0.0,0.0,10.0,-2.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8
4,0.0,0.0,0.0,16.0,16.0,0.0,16.0,2.0,24.0,8.25,0.0,16.0,11.0,16.0,11.0,2.0,24.0,9.0,26.0,7.28,0.0,0.0,8.0,1.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.23
4,0.0,0.0,0.0,25.0,25.0,0.0,25.0,2.0,44.0,19.1,0.0,25.0,20.0,25.0,20.0,2.0,44.0,42.0,42.0,40.05,0.0,0.0,26.0,1.0,26.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83
4,0.0,0.0,0.0,24.0,24.0,0.0,24.0,1.0,38.0,14.04,0.0,24.0,31.0,23.0,31.02,1.0,38.0,15.0,38.0,14.0,0.0,0.0,32.0,1.0,32.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68
4,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,28.0,8.0,0.0,20.0,19.0,18.0,19.1,0.0,28.0,20.0,26.0,20.1,0.0,0.0,23.0,-2.0,23.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8
4,0.0,0.0,0.0,25.0,25.0,0.0,25.0,2.0,43.0,18.11,0.0,25.0,33.0,23.0,33.06,2.0,43.0,33.0,42.0,31.02,0.0,0.0,39.0,-1.0,39.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8
4,0.0,0.0,0.0,16.0,16.0,0.0,16.0,2.0,32.0,16.12,0.0,16.0,8.0,18.0,8.25,2.0,32.0,22.0,30.0,20.1,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83
4,0.0,0.0,0.0,13.0,13.0,0.0,13.0,2.0,21.0,8.25,0.0,13.0,9.0,13.0,9.0,2.0,21.0,11.0,21.0,9.0,0.0,0.0,19.0,-2.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83
4,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,29.0,9.0,0.0,20.0,14.0,18.0,14.14,0.0,29.0,9.0,31.0,9.22,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01
4,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,33.0,13.0,0.0,20.0,24.0,18.0,24.08,0.0,33.0,14.0,33.0,14.0,0.0,0.0,20.0,-1.0,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.62
4,0.0,0.0,0.0,14.0,14.0,0.0,14.0,2.0,32.0,18.11,0.0,14.0,13.0,16.0,13.15,2.0,32.0,15.0,31.0,13.04,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19
4,0.0,0.0,0.0,8.0,8.0,0.0,8.0,2.0,33.0,25.08,0.0,8.0,27.0,10.0,27.07,2.0,33.0,27.0,31.0,25.08,0.0,0.0,16.0,1.0,16.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.64
4,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,30.0,18.0,0.0,12.0,16.0,12.0,16.0,0.0,30.0,21.0,29.0,21.02,0.0,0.0,26.0,1.0,26.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
4,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,31.0,22.0,0.0,9.0,21.0,9.0,21.0,0.0,31.0,14.0,30.0,14.04,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44
4,0.0,0.0,0.0,14.0,14.0,0.0,14.0,2.0,37.0,23.09,0.0,14.0,13.0,13.0,13.04,2.0,37.0,10.0,37.0,8.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92
4,0.0,0.0,0.0,22.0,22.0,0.0,22.0,1.0,43.0,21.02,0.0,22.0,6.0,21.0,6.08,1.0,43.0,30.0,42.0,29.02,0.0,0.0,31.0,2.0,31.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01
4,0.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,30.0,13.0,0.0,17.0,14.0,17.0,14.0,0.0,30.0,26.0,29.0,26.02,0.0,0.0,7.0,1.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
4,0.0,0.0,0.0,18.0,18.0,0.0,18.0,2.0,37.0,19.1,0.0,18.0,6.0,18.0,6.0,2.0,37.0,25.0,37.0,23.0,0.0,0.0,24.0,2.0,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.65
4,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,26.0,20.0,0.0,6.0,19.0,7.0,19.03,0.0,26.0,22.0,24.0,22.09,0.0,0.0,24.0,-2.0,24.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88
4,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,24.0,9.0,0.0,15.0,21.0,16.0,21.02,0.0,24.0,10.0,25.0,10.05,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65
4,0.0,0.0,0.0,6.0,6.0,0.0,6.0,2.0,12.0,6.32,0.0,6.0,8.0,4.0,8.25,2.0,12.0,11.0,14.0,9.22,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8
4,0.0,0.0,0.0,15.0,15.0,0.0,15.0,2.0,36.0,21.1,0.0,15.0,12.0,17.0,12.17,2.0,36.0,37.0,38.0,35.06,0.0,0.0,23.0,-1.0,23.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76
4,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,22.0,13.0,0.0,9.0,18.0,7.0,18.11,0.0,22.0,18.0,23.0,18.03,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21
4,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,29.0,15.0,0.0,14.0,16.0,12.0,16.12,0.0,29.0,25.0,29.0,25.0,0.0,0.0,20.0,1.0,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29
4,0.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,29.0,11.0,0.0,18.0,23.0,18.0,23.0,0.0,29.0,14.0,29.0,14.0,0.0,0.0,6.0,2.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01
4,0.0,0.0,0.0,6.0,6.0,0.0,6.0,1.0,24.0,18.03,0.0,6.0,19.0,7.0,19.03,1.0,24.0,9.0,26.0,8.25,0.0,0.0,23.0,2.0,23.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71
4,0.0,0.0,0.0,22.0,22.0,0.0,22.0,2.0,46.0,24.08,0.0,22.0,11.0,23.0,11.05,2.0,46.0,42.0,44.0,40.05,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29
4,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,16.0,6.0,0.0,10.0,10.0,11.0,10.05,0.0,16.0,15.0,16.0,15.0,0.0,0.0,7.0,1.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93
4,0.0,0.0,0.0,18.0,18.0,0.0,18.0,2.0,40.0,22.09,0.0,18.0,21.0,18.0,21.0,2.0,40.0,29.0,41.0,27.02,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22
